Year,Filename,Source
1807,"Eccentric excursions; or, literary and pictorial sketches of countenance, character and country in different parts of England and South Wales ... Embellished with ... prints [by J. Cruikshank]",blbooks
1807,"Effusions in Verse; being a collection of addresses, tales, &c. spoken for some years past at public academical recitations",blbooks
1807,"Elijah's Mantle [With reference to the death of Pitt. By J. Sayers.] The sixth edition, corrected by the author",blbooks
1807,Elijah's Mantle; a poem [By J. Sayers. A tribute to the memory of Pitt.] Two MS. notes [by the author],blbooks
1807,"Ella Rosenberg: a Melo-drama, in two acts [in prose]",blbooks
1807,Exodus; an epic poem,blbooks
1807,"False Alarms; or, My Cousin, a comic opera in three acts [in prose, with songs]",blbooks
1807,"Historiæ Anglicanæ circa tempus Conquestus Angliæ a Gulielmo Notho, Normannorum Duce, Selecta Monumenta. Excerpta ex magno volumine, cui titulus est 'Historiæ Normannorum scriptores antiqui, a doctissimo viro Andrea Duchesne' ... olim edito, Lutetiæ Parisiorum, A.D. 1619, cum notis plurimis Anglico sermone ad illustrandum textum conscriptis a F. Maseres, etc",blbooks
1807,"History of the Viceroyalty of Buenos Ayres, etc",blbooks
1807,"Holinshed's Chronicles of England, Scotland and Ireland",blbooks
1807,"Hours of Idleness, a series of poems, original and translated [Forty poems, of which twenty-eight are reprinted from 'Poems on Various Occasions,' and twelve are new.]",blbooks
1807,"Juvenile Poems. To which is prefixed, a short account of the author",blbooks
1807,"Literary Relics; consisting of the comedy of 'The Fugitive,' and a few short poems: with a sketch of the life of the author",blbooks
1807,"Logick; or, an Essay on the elements, principles, and different modes of reasoning. Volume 1",blbooks
1807,"Madagascar: or, Robert Drury's Journal, during fifteen years captivity on that island ... The whole ... illustrated with a sheet map of Madagascar, and cuts. Written by himself [or rather, by D. Defoe?], etc [With 'A Vocabulary of the Madagascar Language.']",blbooks
1807,"Metrical Legends, and other poems",blbooks
1807,"Observations on a journey through Spain and Italy to Naples; and thence to Smyrna and Constantinople, etc",blbooks
1807,Observations on the Fairy Queen of Spenser ... The second edition,blbooks
1807,"Peter the Great: or, the Wooden walls. An operatic drama, in three acts",blbooks
1807,"Pieces of Irish history, illustrative of the condition of the Catholics of Ireland, of the origin and progress of the political system of the United Irishmen; and of their transactions with the Anglo-Irish government. Published by W. J. MacNeven",blbooks
1807,Poems and Songs on the times,blbooks
1807,Poems on various subjects: Scots and English. In two parts,blbooks
1807,"Poems, consisting of the following pieces, viz. I. Ode ... upon the death of Mr Gray. II. For the monument of a favourite spaniel, etc",blbooks
1807,"Poems, containing sketches of northern mythology, &c. ... Third edition",blbooks
1807,"Port of London. Bye-laws (rules, orders, and regulations, made ... this 25th day of June ... 1806, by the Mayor, Aldermen, and Commons, of the City of London, in Common Council assembled, for the good government of the Harbour Masters of the Port of London ... and for the ... navigating, placing, mooring, unmooring and removing, of ships ... in the River Thames etc.)",blbooks
1807,"Précis du siége de Dantzick, fait par l'armée française en avril et mai 1807",blbooks
1807,Recherches sur la nature et les lois de l'imagination,blbooks
1807,Reflections on the late Proceedings and discussion concerning the Roman Catholics: respectfully addressed to the inhabitants of Hull,blbooks
1807,"Reize naar de Caribische Eilanden, in de Jaren 1780-81 door C. de J. toen ter tijd als Luitenant dienende aan boord van s'lands schip van oorlog Mars, onder bevel van den Schout bij Nacht W. Krul",blbooks
1807,"Remarks on the best method of barring Dower ... Now republished ... with additions ... and ... an appendix, etc",blbooks
1807,"Reply to an Appeal, etc. by S. Yockney, relative to a late canvass in the Parish of Saint Paul, Covent Garden, for the office of Churchwarden [By J. Sant, etc.]",blbooks
1807,"Review of the Affairs of India, from the year 1798, to the year 1806, etc",blbooks
1807,"Saul; a poem, in two parts",blbooks
1807,Selection of poems [Edited by C. Snart.],blbooks
1807,"Songs, Chorusses, &c. in Peter the Great, or the Wooden Walls; an operatic drama, in three acts [By A. Cherry.]",blbooks
1807,"Specimen of an English Homer, in blank verse [Being translations of the Iliad I. 1-222, and VI. 404-496.]",blbooks
1807,"Statistical survey of the County of Wexford, drawn up for the consideration, and by order of the Dublin Society, etc",blbooks
1807,"Sympathy, and other poems, including Landscapes in verse, and Cottage-pictures. Revised and enlarged ... With engravings by Cardon, after drawings by Loutherbourg and Barker",blbooks
1807,"Tafereel der Stad Haarlem en derzelver Geschiedenis, etc",blbooks
1807,"The Ancient and Modern History of Nice; comprehending an account of the foundation of Marseilles: to which are prefixed descriptive observations on the nature, produce, and climate, of the territory of the former city, and its adjoining towns: with an introduction, containing hints of advice to invalids, who, with the hope of arresting the progress of disease, seek the renovating influence of these salubrious climes",blbooks
1807,"The Christian: a poem, etc",blbooks
1807,The Commerce and Navigation of the Ancients in the Indian Ocean,blbooks
1807,The Curfew ... The fourth edition,blbooks
1807,"The Curfew; a play, in five acts [in verse and prose], etc",blbooks
1807,"The Epics of the Ton, or Glories of the Great World; a poem in two books, with notes and illustrations [By Lady Anne Hamilton.] Second edition, with considerable additions. MS. notes",blbooks
1807,"The Exodiad, a poem. By the authors of Calvary (R. Cumberland) and Richard the First [i.e. Sir J. B. Burges, afterwards Lamb]",blbooks
1807,"The Feast of Galilee, in humble imitation of Elijah's Mantle. With additions and notes [A political satire, in verse.]",blbooks
1807,"The Fortress, a melo-drama, in three acts [and in prose with songs], from the French, etc",blbooks
1807,"The Groans of the Talents; or private sentiments on public occurences. In six Epistles from certain Ex-Ministers to their colleagues ... intercepted. To which are added, Notes, critical, explanatory and edifying [A political satire, in verse.]",blbooks
1807,"The Guinea Voyage, a poem",blbooks
1807,"The History of England to the Revolution in 1688. New edition, with the author's last corrections, etc",blbooks
1807,"The History of France under the Kings of the race of Valois, from the accession of Charles the Fifth, in 1364, to the death of Charles the Ninth, in 1574 ... Third edition, with ... additions",blbooks
1807,"The History of Gustavus Adolphus ... To which is prefixed, an essay on the military state of Europe ... The third edition, with ... additions; including the Appendix; revised ... by J. J. Stockdale, etc",blbooks
1807,"The History of Mexico. Collected from Spanish and Mexican historians, from manuscripts, and ancient paintings of the Indians. Illustrated by charts, and other copper plates ... Translated ... by Charles Cullen, etc",blbooks
1807,The History of the Helvetic Confederacy,blbooks
1807,"The History of the World from the reign of Alexander to that of Augustus, comprehending the latter ages of European Greece, and the history of the Greek Kingdoms in Asia and Africa ... With a preliminary survey of Alexander's conquests, etc",blbooks
1807,"The Journal of a Tour to the Hebrides, with Samuel Johnson, LL.D. ... The fourth edition, revised and corrected [With a portrait.]",blbooks
1807,"The Kentish Chronologer and index to the principal places and objects worthy of observation in the county of Kent. Comprising a list of the nobility, lord lieutenants, baronets, high sheriffs, and various other interesting matters. Selected and written by W. Rowles",blbooks
1807,"The Lamentation, a poem. In two parts. To which are added, other miscellaneous pieces, in blank verse and rhyme. Second edition, corrected",blbooks
1807,"The Lay of the Last Minstrel, a poem",blbooks
1807,"The Poetical Remains, with other detached pieces of the late F. G",blbooks
1807,"The Stranger in America: containing observations ... on the genius, manners and customs of the people of the United States; with biographical particulars of public Characters ... Illustrated, etc",blbooks
1807,"The Stranger in France: or, a Tour from Devonshire to Paris, etc [With plates.]",blbooks
1807,The West India Commonplace Book: compiled from parliamentary and official documents; shewing the interest of Great Britain in its Sugar Colonies,blbooks
1807,"The Works, literary, moral and medical, of Thomas Percival ... To which are prefixed, Memoirs of his Life and Writings [by E. Percival] and a selection from his literary correspondence. A new edition",blbooks
1807,"The Young Hussar, or Love and mercy, an operatic piece, in two acts, etc",blbooks
1807,The history of England from the Revolution to the death of George the Second ... A new edition. With the author's last corrections and improvements,blbooks
1807,"The history of the rebellion and civil wars in England, begun in the year 1641, etc",blbooks
1807,"The naval and military history of the wars of England, including, the wars of Scotland and Ireland, etc",blbooks
1807,"The works of Thomas Gray; containing his poems, and correspondence ... To which are added, Memoirs of his life and writings, by W. Mason ... The third edition, carefully corrected, etc",blbooks
1807,Time's a Tell-Tale: a comedy in five acts [in prose],blbooks
1807,"Town and Country. A comedy, etc",blbooks
1807,"Traité de topographie, d'arpentage et de nivellement",blbooks
1807,Travels in Upper and Lower Egypt. Illustrated with forty engravings ... Translated from the French by H. Hunter,blbooks
1807,"Travels through the Canadas, ... to which is subjoined a comparative view of the manners and customs of several of the Indian nations of North and South America, etc",blbooks
1807,"Travels through the States of North America, and the Provinces of Upper and Lower Canada, during the years 1795, 1796, and 1797",blbooks
1807,"Tweede Reize naar de Middellandsche Zee, gedaan in de Jaren 1783-85 ... onder bevel van den Kapitein C. van Gennip, etc",blbooks
1807,"Two Faces under a Hood: a comic opera. In three acts, etc",blbooks
1807,Typical Pictures of Indian Natives: being reproductions from specially-prepared hand-coloured photographs. With descriptive letterpress by F. M. Coleman,blbooks
1807,"View of the mineralogy, agriculture, manufactures and fisheries of the Island of Arran. With notices of antiquities and suggestions for improving the agriculture and fisheries of the Highlands and Isles of Scotland",blbooks
1807,Voyage dans la Basse et la Haute Égypte pendant les campagnes du général Bonaparte,blbooks
1807,"Voyage dans les Iles Baléares et Pithiuses; fait dans les années 1801, 1802, 1803, 1804 et 1805. ... Avec planches",blbooks
